Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Function","Motor Type","Voltage - Rated","RPM","Torque - Rated (oz-in / mNm)","Power - Rated","Encoder Type","Size / Dimension","Diameter - Shaft","Length - Shaft and Bearing","Mounting Hole Spacing","Termination Style","Features","Gear Reduction Ratio","Torque - Max Momentary (oz-in / mNm)","Operating Temperature","URL"
"https://puiaudio.com/file/specs-HD-EMB1408-SC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6478/MFG_HD-EMB1408-SC.jpg","668-HD-EMB1408-SC-ND","HD-EMB1408-SC","PUI Audio, Inc.","PUI Audio, Inc.","14.4X8MM ERM HAPTIC 10000RPM","94","2.6","0","1","Bulk","Haptics","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","10000 RPM","-","-","-","Rectangular - 0.317"" x 0.315"" (8.05mm x 8.00mm)","-","0.161"" (4.10mm)","-","Pressure Contact","-","-","-","-10°C ~ 60°C","https://www.digikey.com/en/products/detail/pui-audio-inc/HD-EMB1408-SC/25853670"
"https://puiaudio.com/file/specs-HD-EMC1003-3-LW27.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6478/MFG_HD-EMC1003-3-LW27.jpg","668-HD-EMC1003-3-LW27-ND","HD-EMC1003-3-LW27","PUI Audio, Inc.","PUI Audio, Inc.","10X3.4MM DUAL MAGNET ERM HAPTIC","81","2.96","0","1","Bulk","Haptics","Active","DC Motor","Vibration, ERM (Haptic)","-","2.5VDC","11000 RPM","-","-","-","Round - 0.394"" Dia (10.00mm)","-","-","-","Wire Leads","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/pui-audio-inc/HD-EMC1003-3-LW27/25853672"
"https://www.vishay.com/docs/34616/ihpt-a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6458/MFG_IHPT1207AGELR39ABA.jpg","541-IHPT1207AGELR39ABA-ND","IHPT1207AGELR39ABA","Vishay Dale","Vishay Dale","25N HAPTIC ACTUATOR 16V AEC-Q200","27","11","0","1","Tray","IHPT","Active","AC Motor","Vibration, LRA (Haptic)","-","16V","-","3540 / 25000","-","-","Rectangular - 1.146"" x 0.822"" (29.11mm x 20.88mm)","-","-","-","Wire Leads","-","-","-","-40°C ~ 105°C","https://www.digikey.com/en/products/detail/vishay-dale/IHPT1207AGELR39ABA/25558833"
"https://www.vishay.com/docs/34616/ihpt-a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6458/MFG_IHPT1710ACEL1R2ABA.jpg","541-IHPT1710ACEL1R2ABA-ND","IHPT1710ACEL1R2ABA","Vishay Dale","Vishay Dale","45N HAPTIC ACTUATOR 16V AEC-Q200","23","15.92","0","1","Tray","IHPT","Active","AC Motor","Vibration, LRA (Haptic)","-","16V","-","6372.5 / 45000","-","-","Rectangular - 1.693"" x 1.037"" (43.00mm x 26.34mm)","-","-","-","Wire Leads","-","-","-","-40°C ~ 105°C","https://www.digikey.com/en/products/detail/vishay-dale/IHPT1710ACEL1R2ABA/25558819"
"https://www.vishay.com/docs/34616/ihpt-a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6458/MFG_IHPT1614ACEL2R7BBA.jpg","541-IHPT1614ACEL2R7BBA-ND","IHPT1614ACEL2R7BBA","Vishay Dale","Vishay Dale","120N HAPTIC ACTUATOR 16V AEC-Q20","18","17.57","0","1","Tray","IHPT","Active","AC Motor","Vibration, LRA (Haptic)","-","16V","-","1699.3 / 12000","-","-","Rectangular - 1.713"" x 1.442"" (43.51mm x 36.63mm)","-","-","-","Wire Leads","-","-","-","-40°C ~ 105°C","https://www.digikey.com/en/products/detail/vishay-dale/IHPT1614ACEL2R7BBA/25558829"
"https://www.vishay.com/doc?34656","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6809/MFG_IHPC1411AFELR73AA0.jpg","541-IHPC1411AFELR73AA0-ND","IHPC1411AFELR73AA0","Vishay Dale","Vishay Dale","80N HAPTIC CARRIER FOR IHPT EVAL","11","75.78","0","1","Bulk","IHPC","Active","AC Motor","Vibration, LRA (Haptic)","-","16V","-","-","-","-","Rectangular - 2.900"" x 1.698"" (73.66mm x 43.13mm)","-","-","-","Wire Leads","-","-","-","-25°C ~ 105°C","https://www.digikey.com/en/products/detail/vishay-dale/IHPC1411AFELR73AA0/25994415"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6718/EXT-BT-1204%20Datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6705/MFG_EXT-BT-1204.jpg","2158-EXT-BT-1204-ND","EXT-BT-1204","Boreas Technologies","Boreas Technologies","PIEZO HAPTIC ROUND BUTTON POWERE","4","200.3","0","1","Bag","PowerHap","Active","DC Motor","Vibration, Piezo (Haptic)","-","60VDC","-","-","-","-","Round - 2.244"" Dia (57.00mm)","-","-","-","-","-","-","-","-40°C ~ 85°C","https://www.digikey.com/en/products/detail/boreas-technologies/EXT-BT-1204/26255903"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8389/IND-YZ0610H-2830-1.3V.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5727/MFG_IND-YZ0610H-2830-1.3V.jpg","4052-IND-YZ0610H-2830-1.3V-ND","IND-YZ0610H-2830-1.3V","INEED MOTOR","INEED MOTOR","Corelss Vibration Motor 6x10 Cli","990","1","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","Brushed","1.3VDC","8500 RPM","-","-","-","-","0.317"" (8.05mm)","0.567"" (14.40mm)","-","Quick Connect","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/ineed-motor/IND-YZ0610H-2830-1-3V/21840066"
"https://www.ineedmotors.com/vibration-motor/smd-vibration-motor/smd-surface-mount-vibrator-motor.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3681/MFG_IND-SMD-003.jpg","4052-IND-SMD-003-ND","IND-SMD-003","INEED MOTOR","INEED MOTOR","SMD SURFACE MOUNT VIBRATOR MOTOR","74","3.2","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","-","2.7VDC","-","-","-","-","-","0.157"" (4.00mm)","0.433"" (11.00mm)","-","Quick Connect","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/IND-SMD-003/15796125"
"https://jyelectronics.com.cn/linear-resonant-actuators","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6133/MFG_JYLRA0619X.jpg","5101-JYLRA0619X-ND","JYLRA0619X","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION LRA AC X AXIS 2.0G","93","4.1","0","1","Bulk","JYLRA","Active","AC Motor","Vibration, LRA (Haptic)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYLRA0619X/22519429"
"https://jyelectronics.com.cn/linear-resonant-actuators","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6350/MFG_JYLRA1040ZF-L30.jpg","5101-JYLRA1040ZF-L30-ND","JYLRA1040ZF-L30","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION LRA AC MTR Z AXIS 2.2G","89","4.25","0","1","Tray","JYLRA","Active","AC Motor","Vibration, LRA (Haptic)","-","2.5VAC","-","3.055 / 21.57","-","-","Round - 0.394"" Dia (10.00mm)","-","-","-","Wire Leads","-","-","-","-10°C ~ 60°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYLRA1040ZF-L30/24713458"
"https://www.vybronics.com/linear-lra-vibration-motors/v-lv200634a","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4116/MFG_VLV200634A.jpg","1670-VLV200634A-ND","VLV200634A","Vybronics Inc","Vybronics, Inc","VIBRATION LRA MOTOR 160HZ 2.75G","31","5.35","0","1","Tray","-","Active","AC Motor","Vibration, LRA (Haptic)","-","1.5VAC","-","-","-","-","Rectangular - 0.236"" x 0.135"" (6.00mm x 3.43mm)","-","-","-","Solder Tab","-","-","-","-25°C ~ 70°C","https://www.digikey.com/en/products/detail/vybronics-inc/VLV200634A/16719294"
"https://jyelectronics.com.cn/linear-resonant-actuators","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6133/MFG_JYLRA150830GPX.jpg","5101-JYLRA150830GPX-ND","JYLRA150830GPX","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION LRA AC X AXIS 3.0G","39","5.37","0","1","Bulk","JYLRA","Active","AC Motor","Vibration, LRA (Haptic)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYLRA150830GPX/22519433"
"https://www.ineedmotors.com/vibration-motor/powerful-vibrating/large-vibrating-motor.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3831/MFG_IND-YZ1015BY-F54055.jpg","4052-IND-YZ1015BY-F54055-ND","IND-YZ1015BY-F54055","INEED MOTOR","INEED MOTOR","Coreless Vibration Motor 10X15 2","100","5.64","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","Brushed","3.7VDC","-","-","-","-","-","0.394"" (10.00mm)","0.591"" (15.00mm)","-","Wire Leads","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/ineed-motor/IND-YZ1015BY-F54055/16254321"
"https://www.vybronics.com/linear-lra-vibration-motors/v-lv152564w","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5351/MFG_VLV152564W.jpg","1670-VLV152564W-ND","VLV152564W","Vybronics Inc","Vybronics, Inc","VIBRATION LRA WIDEBAND 0.93G","30","5.7","0","1","Tray","-","Obsolete","AC Motor","Vibration, LRA (Haptic)","-","1.4VAC","-","1.29 / 9.1","-","-","Rectangular - 0.575"" x 0.252"" (14.60mm x 6.40mm)","-","-","-","Solder Pad","-","-","-","-20°C ~ 70°C","https://www.digikey.com/en/products/detail/vybronics-inc/VLV152564W/19203005"
"https://www.bestartech.com/wp-content/uploads/2026/04/10-BMV1206W43J.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7130/MFG_BMV1206W43J.jpg","2895-BMV1206W43J-ND","BMV1206W43J","BeStar Technologies, Inc.","BeStar Technologies, Inc.","Magnetic Vibrator","90","9.5","0","5","Case","*","Active","-","Vibration, LRA (Haptic)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","https://www.digikey.com/en/products/detail/bestar-technologies-inc/BMV1206W43J/26761873"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6504/BMV1206.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6153/MFG_BMV1206.jpg","2895-BMV1206-ND","BMV1206","BeStar Technologies, Inc.","BeStar Technologies, Inc.","Magnetic Vibrator","95","11.75","0","5","Bulk","-","Active","DC Motor","Vibration, LRA (Haptic)","-","1.5VDC","-","-","-","-","-","-","-","-","Solder Pad","-","-","-","-40°C ~ 85°C","https://www.digikey.com/en/products/detail/bestar-technologies-inc/BMV1206/22596316"
"http://www.bestartech.com/wp-content/uploads/2020/09/BMV0619H3.2.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1084/MFG_BMV0619H3.2.jpg","2895-BMV0619H3.2-ND","BMV0619H3.2","BeStar Technologies, Inc.","BeStar Technologies, Inc.","VIBRATION MOTOR","83","13.75","0","5","Box","BMV","Active","-","Vibration, ERM (Haptic)","-","-","-","-","0.32W","-","Rectangular - 0.630"" x 0.748"" (16.00mm x 19.00mm)","-","-","-","-","-","-","-","-20°C ~ 70°C","https://www.digikey.com/en/products/detail/bestar-technologies-inc/BMV0619H3-2/13279739"
"https://www.bestartech.com/wp-content/uploads/2024/04/BMV3520H12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6153/MFG_BMV3520H12.jpg","2895-BMV3520H12-ND","BMV3520H12","BeStar Technologies, Inc.","BeStar Technologies, Inc.","Magnetic Vibrator","95","22.5","0","5","Bulk","-","Active","-","Vibration, LRA (Haptic)","Voice Coil","2.5VDC","-","-","-","-","Rectangular - 0.787"" x 1.378"" (20.00mm x 35.00mm)","-","-","-","-","-","-","-","-40°C ~ 85°C","https://www.digikey.com/en/products/detail/bestar-technologies-inc/BMV3520H12/22596321"
"https://titanhaptics.com/wp-content/uploads/2023/01/TacHammer-Drake-Datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4450/MFG_TH-D-952395-MF.jpg","3151-TH-D-952395-MF-ND","TH-D-952395-MF","TITAN Haptics","TITAN Haptics","TH DRAKE Haptic Motor Med Freq","69","45","0","1","Box","TacHammer™","Active","DC Motor","Vibration, LRA (Haptic)","Voice Coil","2 ~ 7V","-","-","-","-","Round - 0.374"" Dia (9.50mm)","-","-","-","Wire Leads","-","-","-","-20°C ~ 80°C","https://www.digikey.com/en/products/detail/titan-haptics/TH-D-952395-MF/16394394"
"https://titanhaptics.com/wp-content/uploads/2023/01/TacHammer-Drake-Datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4379/MFG_TH-D-952395-LF.jpg","3151-TH-D-952395-LF-ND","TH-D-952395-LF","TITAN Haptics","TITAN Haptics","TH DRAKE Haptic Motor Low Freq","69","45","0","1","Box","TacHammer™","Active","DC Motor","Vibration, LRA (Haptic)","Voice Coil","2 ~ 7V","-","-","-","-","Round - 0.374"" Dia (9.50mm)","-","-","-","Wire Leads","-","-","-","-20°C ~ 80°C","https://www.digikey.com/en/products/detail/titan-haptics/TH-D-952395-LF/16394396"
"https://titanhaptics.com/wp-content/uploads/2023/01/TacHammer-Drake-Datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4239/MFG_TH-D-952395-HF.jpg","3151-TH-D-952395-HF-ND","TH-D-952395-HF","TITAN Haptics","TITAN Haptics","TH DRAKE Haptic Motor Hi Freq","63","45","0","1","Box","TacHammer™","Active","DC Motor","Vibration, LRA (Haptic)","Voice Coil","2 ~ 7V","-","-","-","-","Round - 0.374"" Dia (9.50mm)","-","-","-","Wire Leads","-","-","-","-20°C ~ 80°C","https://www.digikey.com/en/products/detail/titan-haptics/TH-D-952395-HF/16394399"
"https://titanhaptics.com/wp-content/uploads/2023/01/TacHammer-Drake-Datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4148/MFG_TH-D-952395-LFI.jpg","3151-TH-D-952395-LFI-ND","TH-D-952395-LFI","TITAN Haptics","TITAN Haptics","TH DRAKE Haptic Motor LF Impact","41","45","0","1","Retail Package","TacHammer™","Active","DC Motor","Vibration, LRA (Haptic)","Voice Coil","2 ~ 7V","-","-","-","-","Round - 0.374"" Dia (9.50mm)","-","-","-","Wire Leads","-","-","-","-20°C ~ 80°C","https://www.digikey.com/en/products/detail/titan-haptics/TH-D-952395-LFI/16394393"
"https://www.ineedmotors.com/gear-motor/12mm/n20-gear-motor.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3614/MFG_IND-GM-N20-10D-3.jpg","4052-IND-GM-N20-10D-3-ND","IND-GM-N20-10D-3","INEED MOTOR","INEED MOTOR","N20 Gear Motor Spur Type 3V DC","50","9.88","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/IND-GM-N20-10D-3/15795980"
"https://www.bestartech.com/wp-content/uploads/2026/04/19-BPH27C3.6A1NF-HF.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7160/MFG_BPH27C3.6A1NF%2520HF.jpg","2895-BPH27C3.6A1NFHF-ND","BPH27C3.6A1NF HF","BeStar Technologies, Inc.","BeStar Technologies, Inc.","Resonant frequency:3.51KHz","25","35","0","5","-","BPH","Active","DC Motor","Vibration, Piezo (Haptic)","-","0 ~ 80 V","-","-","-","-","Rectangular - 2.952"" x 1.968"" (75.00mm x 50.00mm)","-","-","0.426"" (10.83mm)","Solder Tab","-","-","-","-25°C ~ 65°C","https://www.digikey.com/en/products/detail/bestar-technologies-inc/BPH27C3-6A1NF-HF/26905441"
"https://puiaudio.com/file/specs-HD-EMC0803-LW20-2-R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4488/MFG_HD-EMC0803-LW20-2-R.jpg","668-HD-EMC0803-LW20-2-R-ND","HD-EMC0803-LW20-2-R","PUI Audio, Inc.","PUI Audio, Inc.","HD MOTOR 3VDC 32OHM 12000RPM","5","3.02","0","1","Tray","Haptics","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","12000 RPM","-","-","-","Round - 0.315"" Dia (8.00mm)","-","-","-","Wire Leads","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/pui-audio-inc/HD-EMC0803-LW20-2-R/16522081"
"http://www.bestartech.com/wp-content/uploads/2020/09/BMV0803H2.7.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/842/MFG_BMV0803H2.7.jpg","2895-BMV0803H2.7-ND","BMV0803H2.7","BeStar Technologies, Inc.","BeStar Technologies, Inc.","VIBRATION MOTOR","20","9.25","0","5","Box","BMV","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","12000 RPM","-","-","-","Round - 0.315"" Dia (8.00mm)","-","-","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/bestar-technologies-inc/BMV0803H2-7/13279725"
"http://www.bestartech.com/wp-content/uploads/2020/09/BMV1003H02.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_BMV1003H02.jpg","2895-BMV1003H02-ND","BMV1003H02","BeStar Technologies, Inc.","BeStar Technologies, Inc.","10MM VIBRATION MOTOR","6","9.25","0","5","Box","BMV","Active","DC Motor","Vibration, ERM (Haptic)","-","2.7 ~ 3.3VDC","9000 RPM","-","-","-","Round - 0.394"" Dia (10.00mm)","-","-","-","Wire Leads","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/bestar-technologies-inc/BMV1003H02/13548722"
